map_name,map_desc,lat,long
Western | steak | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/angus-house-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Angus House",-6.224580556,106.8005139
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/tartine-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Tartine",-6.2245,106.8043333
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/tartine-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Tartine",-6.2245,106.8043333
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jjroyalbistro?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> JJ Royal Bistro",-6.224072222,106.80075
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/mamacita-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mamacita",-6.223891667,106.8005528
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/mamacita-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mamacita",-6.223891667,106.8005528
Western | european | cost-7 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/motion-blue-jakarta-fairmont-hotel-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Motion Blue Jakarta - Fairmont Hotel",-6.22149224,106.7988106
Western | european | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/orient8-hotel-mulia-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Orient8 - Hotel Mulia",-6.215307,106.79748
Western | western | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/the-cafe-hotel-mulia-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Cafe - Hotel Mulia",-6.215307,106.79748
Western | european | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/il-mare-hotel-mulia-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Il Mare - Hotel Mulia",-6.215274,106.797575
Western | steak | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/holycow-steak-hotel-by-holycow-tkp-benhil-bendungan-hilir?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Holycow! Steak Hotel by Holycow! TKP BENHIL",-6.214265,106.814878
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/ah-resto-cafe-1-bendungan-hilir?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> AH Resto Cafe",-6.214163889,106.8150556
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/papa-ron-s-pizza-bendungan-hilir?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Papa Ron's Pizza",-6.213066667,106.8091583
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/pizza-hut-bendungan-hilir?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.212583333,106.812425
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/andrawina-grand-sahid-jaya-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Andrawina - Grand Sahid Jaya",-6.21195,106.8187167
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/polo-lounge-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Polo Lounge",-6.210666667,106.8156667
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/misticanza-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Misticanza",-6.210081,106.819561
Western | european | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/home-made-bakery-1-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Home Made Bakery",-6.209666667,106.8203333
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/phd-bendungan-hilir?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PHD",-6.209452778,106.812125
Western | european | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/scusa-intercontinental-jakarta-midplaza-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Scusa - InterContinental Jakarta MidPlaza",-6.209199,106.819604
Western | european | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/rasa-restaurant-intercontinental-jakarta-midplaza-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Rasa Restaurant - InterContinental Jakarta MidPlaza",-6.209199,106.819604
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/lobby-lounge-intercontinental-jakarta-midplaza-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Lobby Lounge - InterContinental Jakarta MidPlaza",-6.209199,106.819604
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/pizzaexpress-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PizzaExpress",-6.208833333,106.8181667
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/cassis-kitchen-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Cassis Kitchen",-6.207688,106.8178
Western | western | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/le-rendezvous-lounge-le-meridien-hotel-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Le Rendezvous Lounge - Le Meridien Hotel",-6.206830556,106.8185583
Western | american | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/b-a-t-s-hotel-shangri-la-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> B.A.T.S - Hotel Shangri-La",-6.203291667,106.8189611
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/rosso-hotel-shangri-la-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Rosso - Hotel Shangri-La",-6.203291667,106.8189611
Western | pizza | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/b-a-t-s-hotel-shangri-la-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> B.A.T.S - Hotel Shangri-La",-6.203291667,106.8189611
Western | steak | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/b-a-t-s-hotel-shangri-la-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> B.A.T.S - Hotel Shangri-La",-6.203291667,106.8189611
Western | western | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/satoo-hotel-shangri-la-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Satoo - Hotel Shangri-La",-6.203291667,106.8189611
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/caff��_��_-milano-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Caff��_��_ Milano",-6.196794444,106.8187111
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/publik-markette-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Publik Markette",-6.196791667,106.8196861
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/pizzaexpress-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PizzaExpress",-6.196791667,106.8187111
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/publik-markette-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Publik Markette",-6.196791667,106.8196861
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/fiesta-steak-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Fiesta Steak",-6.196786111,106.818725
Western | european | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/corks-and-screw-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Cork&Screw",-6.196783333,106.8188556
Western | european | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/skye-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Skye",-6.196778,106.821999
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/mad-for-garlic-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mad for Garlic",-6.196761111,106.8187111
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/mad-for-garlic-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mad for Garlic",-6.196761111,106.8187111
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/pizza-e-birra-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza E Birra",-6.195030556,106.8188333
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/paul-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Paul",-6.193816667,106.8201972
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bam-sake-bar-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> BAM! Sake & Bar",-6.192758333,106.82035
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/the-immigrant-dining-room-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Immigrant Dining Room",-6.191866667,106.8200917
Western | steak | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/omah-barbekyu-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Omah Barbekyu",-6.190333333,106.8188333
Western | western | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/omah-barbekyu-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Omah Barbekyu",-6.190333333,106.8188333
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/texas-chicken-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Texas Chicken",-6.1875,106.8151667
Western | steak | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/the-awan-lounge-kosenda-hotel-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Awan Lounge - Kosenda Hotel",-6.187176,106.8216792
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/brewerkz-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> BREWERKZ",-6.223911111,106.7997056
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/union-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Union",-6.22395,106.7991167
Western | european | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/union-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Union",-6.22395,106.7991167
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/gold-lounge-fairmont-hotel-jakarta-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Gold Lounge - Fairmont Hotel Jakarta",-6.22395,106.7991167
Western | western | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/spectrum-fairmont-hotel-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Spectrum - Fairmont Hotel",-6.223649,106.798693
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/k22-bar-restaurant-fairmont-hotel-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> K22 Bar & Restaurant - Fairmont Hotel",-6.223649,106.798693
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/sapori-deli-fairmont-hotel-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sapori Deli - Fairmont Hotel",-6.221257596,106.7985209
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/phd-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PHD",-6.197166667,106.8166667
Western | european | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/h-e-m-a-xpress-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> H.E.M.A Xpress",-6.242647,106.856203
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/pizza-hut-gatot-subroto?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.242276,106.839517
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/mawar-restaurant-hotel-bidakara-gatot-subroto?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mawar Restaurant - Hotel Bidakara",-6.241863889,106.8445667
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/phd-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PHD",-6.239166667,106.8476667
Western | steak | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/abuba-steak-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Abuba Steak",-6.236009,106.846632
Western | steak | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/waroeng-steak-shake-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Waroeng Steak & Shake",-6.2305,106.8493333
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/kfc-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> KFC",-6.2295,106.8486667
Western | european | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/casa-verde-jakarta-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Casa Verde Jakarta",-6.228438889,106.8560111
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/corrindo-coffee-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Corrindo Coffee",-6.228166667,106.8551667
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/pizza-hut-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.225333333,106.8543333
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/caprese-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Caprese",-6.224319641,106.8423693
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/domelette-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> D'Omelette",-6.2242058,106.8425164
Western | european | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/munchies-dine-bar-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Munchies Dine & Bar",-6.2242058,106.8425164
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/wmiitem-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Wmiitem",-6.2242058,106.8425164
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/pizzaexpress-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PizzaExpress",-6.2242058,106.8425164
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/pizza-hut-1-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.2242058,106.8425164
Western | steak | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/meatmekotakasablanka?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Meat Me Steak House & Butchery",-6.2242058,106.8425164
Western | western | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/munchies-dine-bar-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Munchies Dine & Bar",-6.2242058,106.8425164
Western | steak | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/holycow-steak-hotel-by-holycow-tkp-kokas-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Holycow! Steak Hotel by Holycow! TKP KOKAS",-6.223163,106.842626
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/harris-cafe-harris-hotel-tebet-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> HARRIS Cafe - HARRIS Hotel Tebet",-6.222285,106.848004
Western | pizza | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/phd-1-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PHD",-6.151201,106.876362
Western | pizza | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/pizzeria-cavalese-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizzeria Cavalese",-6.145147325,106.8771426
Western | pizza | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/phd-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PHD",-6.138833333,106.8635
Western | pizza | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/classic-pizza-cone-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Classic Pizza Cone",-6.138,106.8708333
Western | steak | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/carnivor-barbeque-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Carnivor Barbeque",-6.1341,106.8551111
Western | pizza | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/phd-tanjung-priok?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PHD",-6.115694444,106.8904111
